facility,year,month,incoming_ton,incineration_ton,operation_rate,lng_nm3,electricity_kwh,prev_month_incoming_ton,prev_2month_avg_incoming_ton,prev_3month_avg_incoming_ton,same_month_last_year_incoming_ton,incineration_rate,same_month_past_avg_incineration_rate
양천,2022,6,9913.0,10214.0,85.0,58609.0,776477.0,10065.0,9717.499999999998,9125.666666666668,7705.2837500000005,1.030364168263896,0.8545989184094979
양천,2022,7,8069.0,7308.0,84.0,54597.0,733176.0,9913.0,9988.999999999998,9782.666666666668,9796.192500000001,0.9056884372289007,0.9490136673468794
양천,2022,8,10841.0,10583.0,85.0,63953.0,862802.0,8069.0,8990.999999999998,9349.000000000002,8716.53888888889,0.9762014574301263,1.129613702911599
양천,2022,9,9855.0,10261.0,86.0,62221.0,818696.0,10841.0,9454.999999999998,9607.666666666668,7461.0125,1.041197361745307,1.0342216569036569
양천,2022,10,948.0,2876.0,84.0,18240.0,378900.0,9855.0,10347.999999999998,9588.333333333334,6986.624285714286,3.0337552742616034,1.4410013170282756
양천,2022,11,8718.0,7110.0,89.0,49607.0,556328.0,948.0,5401.499999999998,7214.666666666668,8730.86,0.8155540261527874,0.7476535104761306
양천,2022,12,10734.0,11060.0,89.0,61969.0,823094.0,8718.0,4832.999999999998,6507.000000000001,10060.932499999999,1.0303707844233276,1.0404978213284843
양천,2023,1,9817.0,10737.0,87.0,56184.0,801234.0,10734.0,9725.999999999998,6800.000000000001,9476.785555555556,1.0937149842110625,1.053886532697883
양천,2023,2,9598.0,9508.0,85.0,50370.0,732270.0,9817.0,10275.499999999998,9756.333333333334,9218.686666666666,0.9906230464680141,0.9851643924635458
양천,2023,3,8399.0,7758.0,81.0,48828.0,684200.0,9598.0,9707.499999999998,10049.666666666668,9196.3,0.923681390641743,1.0233842288954826
양천,2023,4,9271.0,9111.0,85.0,53872.0,690314.0,8399.0,8998.499999999998,9271.333333333334,8733.435555555556,0.9827418832919858,1.0115555698960814
양천,2023,5,9969.0,10074.0,81.0,52263.0,774322.0,9271.0,8834.999999999998,9089.333333333334,9076.854444444445,1.0105326512187782,0.9833000476506011
양천,2023,6,10402.0,9985.0,83.0,55552.0,770804.0,9969.0,9619.999999999998,9213.000000000002,7950.585555555556,0.9599115554701019,0.8765695746412976
양천,2023,7,8451.0,8326.0,85.0,62058.0,729688.0,10402.0,10185.499999999998,9880.666666666668,9604.282222222224,0.9852088510235475,0.9441997528893263
양천,2023,8,10439.0,10514.0,85.0,56468.0,816154.0,8451.0,9426.499999999998,9607.333333333334,8928.985,1.007184596225692,1.1142724783634517
양천,2023,9,9907.0,10205.0,85.0,51755.0,782406.0,10439.0,9444.999999999998,9764.000000000002,7727.011111111112,1.0300797415968508,1.0349967352193956
양천,2023,10,1228.0,2434.0,81.0,14114.0,411368.0,9907.0,10172.999999999998,9599.000000000002,6231.79625,1.982084690553746,1.6400955616824415
양천,2023,11,6770.0,5479.0,86.0,51250.0,491846.0,1228.0,5567.499999999998,7191.333333333335,8729.431111111111,0.8093057607090104,0.7551980122179813
양천,2023,12,10159.0,10611.0,86.0,52970.0,743420.0,6770.0,3998.999999999998,5968.333333333335,10135.717777777776,1.044492568166158,1.0393725950056891
양천,2024,1,10490.0,9564.0,84.0,64774.0,744472.0,10159.0,8464.499999999998,6052.333333333335,9510.807,0.9117254528122021,1.057869377849201
양천,2024,2,9471.0,9567.0,86.0,54925.0,694214.0,10490.0,10324.499999999998,9139.666666666668,9256.617999999999,1.0101362052581564,0.9857102578639927
양천,2024,3,10080.0,10539.0,85.0,59557.0,782296.0,9471.0,9980.499999999998,10040.000000000002,9116.57,1.0455357142857142,1.0134139450701087
양천,2024,4,7556.0,7745.0,81.0,44459.0,657186.0,10080.0,9775.499999999998,10013.666666666668,8787.192,1.0250132345156167,1.008674201235672
양천,2024,5,8710.0,8535.0,84.0,57322.0,672830.0,7556.0,8817.999999999998,9035.666666666668,9166.069,0.9799081515499426,0.9860233080074188
양천,2024,6,9927.0,10078.0,84.0,51359.0,786382.0,8710.0,8132.999999999998,8782.000000000002,8195.727,1.0152110405963535,0.885829794733387
양천,2024,7,8916.0,8963.0,87.0,71630.0,779300.0,9927.0,9318.499999999998,8731.000000000002,9488.954000000002,1.0052714221624046,0.9483006627027484
양천,2024,8,10459.0,10291.0,85.0,69972.0,854756.0,8916.0,9421.499999999998,9184.333333333334,9066.259090909092,0.9839372788985563,1.104537216350928
양천,2024,9,9490.0,10260.0,86.0,61360.0,818400.0,10459.0,9687.499999999998,9767.333333333334,7945.01,1.0811380400421495,1.034505035857141
양천,2024,10,1699.0,3170.0,75.0,82267.0,471776.0,9490.0,9974.499999999998,9621.666666666668,5675.818888888889,1.8658034137728075,1.6780943537792532
양천,2024,11,6553.0,4244.0,82.0,82003.0,437724.0,1699.0,5594.499999999998,7216.000000000001,8533.488000000001,0.6476423012360751,0.7606087870670842
양천,2024,12,10345.0,10075.0,81.0,62062.0,777758.0,6553.0,4125.999999999998,5914.000000000001,10138.045999999998,0.9739004349927501,1.039884592321736
양천,2025,1,9254.0,9476.0,76.0,57072.0,756857.0,10345.0,8448.999999999998,6199.000000000001,9599.824545454547,1.0239896261076291,1.0445835664822012
양천,2025,2,9096.0,8963.0,80.0,54398.0,717656.0,9254.0,9799.499999999998,8717.333333333334,9276.107272727271,0.9853781882145998,0.9879307985361894
양천,2025,3,10212.0,9594.0,77.0,58246.0,753818.0,9096.0,9174.999999999998,9565.000000000002,9204.154545454545,0.9394829612220916,1.016334105907891
양천,2025,4,8552.0,8466.0,84.0,57345.0,729257.0,10212.0,9653.999999999998,9520.666666666668,8675.265454545455,0.9899438727782974,1.010159567897485
양천,2025,5,0.0,2244.0,80.0,55245.0,390775.0,8552.0,9381.999999999998,9286.666666666668,9124.608181818183,inf,0.9854673846931028
양천,2025,6,5946.0,4154.0,82.0,43293.0,460637.0,0.0,4275.999999999998,6254.666666666668,8353.115454545456,0.6986209216279852,0.8987679193196836
양천,2025,7,11199.0,10828.0,87.0,68420.0,837816.0,5946.0,2972.999999999998,4832.666666666668,9436.867272727273,0.9668720421466203,0.9534798226536263
양천,2025,8,10069.0,10510.0,86.0,65170.0,809111.0,11199.0,8572.499999999998,5715.000000000001,9182.320833333333,1.0437977952130302,1.0944872215632304
양천,2025,9,9932.0,9389.0,86.0,61877.0,759273.0,10069.0,10633.999999999998,9071.333333333334,8085.463636363637,0.9453282319774466,1.03874439987396
양천,2025,10,10734.0,10609.0,86.0,73293.0,791991.0,9932.0,10000.499999999998,10400.000000000002,5278.137000000001,0.9883547605738774,1.6968652597786087
양천,2025,11,5628.0,6575.0,87.0,63884.0,615916.0,10734.0,10332.999999999998,10245.000000000002,8353.443636363636,1.1682658137882018,0.7503391065369925
양천,2025,12,10712.0,10868.0,88.0,68646.0,775703.0,5628.0,8180.999999999998,8764.666666666668,10156.859999999999,1.0145631067961165,1.0338860325645554
양천,2026,1,10285.0,10551.0,85.0,68944.0,791313.0,10712.0,8169.999999999998,9024.666666666668,9571.005833333335,1.0258629071463297,1.04286740478432
양천,2026,2,9260.0,8989.0,80.0,50055.0,664787.0,10285.0,10498.499999999998,8875.000000000002,9261.098333333333,0.9707343412526998,0.9877180810093903
양천,2026,3,10005.0,10174.0,82.0,63905.0,768382.0,9260.0,9772.499999999998,10085.666666666668,9288.141666666666,1.0168915542228885,1.0099298438507411
양천,2026,4,4691.0,6192.0,79.0,51982.0,587089.0,10005.0,9632.499999999998,9850.000000000002,8664.993333333334,1.319974419100405,1.0084749266375528
